,0,1,2,3,4,5,6,7,8
0,"Number of registered primary school (class I-V), teacher and student 2011",,,,,,,,
1,,,,,,,,,
2, Upazila,Number of registered primary school,Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,Students per teacher
3, Upazila,Number of registered primary school,Male,Female,Total,Male,Female,Total,Students per teacher
4,Bakshiganj,49,135,35,170,5678,5785,11463,67
5,Dewanganj,68,136,136,272,5200,5000,10200,38
6,Islampur,63,146,87,233,9729,3483,19212,82
7,Jamalpur Sadar,60,82,123,205,11340,10609,21949,107
8,Madarganj,94,202,148,350,9250,8822,18072,52
9,Melandaha,54,88,98,186,5531,5351,10882,59
10,Sarishabari,34,64,72,136,3120,3000,6120,45
11,Total,422,853,699,1552,49848,42050,97898,63
