,0,1,2,3,4,5,6
0,"Area and production of pumpkin, parble (potol) and cabbage 2010-11",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila/City corporation,Pumpkin - Area,Pumpkin - Production,Parble (potol) - Area,Parble (potol) - Production,Cabbage - Area,Cabbage - Production
3,Anowara,17,72,0,0,12,67
4,Banshkhali,220,1294,0,0,111,400
5,Boalkhali,59,25,0,0,11,24
6,Chandanaish,165,850,3,3,90,527
7,Chittagong City Corp.,18,67,0,0,12,33
8,Fatikchhari,278,1871,0,0,290,1341
9,Hathazari,74,185,0,0,40,105
10,Lohagara,70,175,0,0,47,136
11,Mirsharai,373,3172,0,0,177,1453
12,Patiya,84,346,0,0,58,166
13,Rangunia,150,464,0,0,239,1833
14,Raozan,70,784,0,0,112,770
15,Sandwip,124,101,0,0,400,897
16,Satkania,30,210,0,0,203,1341
17,Sitakunda,106,540,0,0,113,612
18,Total,1838,10154,3,3,1914,9706
