,0,1,2,3,4
0,Number of semi-auto rice mill and person engaged 2011,,,,
1,Chittagong,,,,
2,,,,,
3,Upazila/City corporation,Unit,Person engaged - Male,Person engaged - Female,Person engaged - Total
4,Anowara,5,32,0,32
5,Banshkhali,0,0,0,0
6,Boalkhali,20,45,0,45
7,Chandanaish,0,0,0,0
8,Chittagong City Corporation,16,47,10,57
9,Fatikchhari,67,126,23,149
10,Hathazari,8,80,0,80
11,Lohagara,50,400,100,500
12,Mirsharai,0,0,0,0
13,Patiya,3,0,0,0
14,Rangunia,283,283,0,283
15,Raozan,5,20,0,20
16,Sandwip,15,29,35,64
17,Satkania,12,18,0,18
18,Sitakunda,1,4,7,11
19,Total,485,1084,175,1259
