,0,1,2,3,4,5
0,"Number of non-registered rickshaw, van, easy bike and auto-rickshaw 2011",,,,,
1,Chittagong,,,,,
2,,,,,,
3,Upazila/City corporation,Rickshaw,Van,Easy bike and auto-rickshaw,Tempo,Nochimon/korimon/ bhotvoti
4,Anowara,142,28,95,35,0
5,Banshkhali,125,111,148,55,15
6,Boalkhali,1000,200,350,100,65
7,Chandanaish,1500,180,130,38,150
8,Chittagong City Corporation,6083,1220,351,278,150
9,Fatikchhari,442,215,46,13,0
10,Hathazari,50,10,0,0,0
11,Lohagara,500,300,470,0,0
12,Mirsharai,528,212,128,21,49
13,Patiya,1860,270,32,120,176
14,Rangunia,625,169,304,27,0
15,Raozan,1300,280,0,0,25
16,Sandwip,270,150,125,15,15
17,Satkania,677,326,467,0,0
18,Sitakunda,73,17,0,9,153
19,Total,15175,3688,2646,711,798
