,0,1,2,3,4
0,Area and production at Rubber cultivation in following years,,,,
1,(Production in metric ton),,,,
2,Upazila/City corporation,(Production in metric ton) - 2010-11 - Area,(Production in metric ton) - 2010-11 - Production,(Production in metric ton) - 2009-10 - Area,(Production in metric ton) - 2009-10 - Production
3,Anowara,0,0,0,0
4,Banshkhali,0,0,0,0
5,Boalkhali,100,109,100,100
6,Chandanaish,0,0,0,0
7,Chittagong City Corp.,0,0,0,0
8,Fatikchhari,11337,1101,11337,1101
9,Hathazari,0,0,0,0
10,Lohagara,0,0,0,0
11,Mirsharai,0,0,0,0
12,Patiya,0,0,0,0
13,Rangunia,0,0,0,0
14,Raozan,10000,720,10000,690
15,Sandwip,0,0,0,0
16,Satkania,0,0,0,0
17,Sitakunda,0,0,0,0
18,Total,21437,1930,21437,1891
