,0,1,2,3,4,5,6
0,Institutional accommodation facility by municipality 2011,,,,,,
1,Coxs_Bazar,,,,,,
2,,,,,,,
3, Upazila,Residential hostel - Number,Residential hostel - Capacity,Hall/hostel - Number,Hall/hostel - Capacity,Mess/barracks - Number,Mess/barracks - Capacity
4,Chakaria,7,310,0,0,30,897
5,Cox's Bazar Sadar,185,15725,7,455,4,1650
6,Kutubdia,0,0,0,0,0,0
7,Moheshkhali,8,250,10,300,20,400
8,Pekua,0,0,0,0,0,0
9,Ramu,0,0,0,0,0,0
10,Teknaf,12,1800,01,300,24,203
11,Ukhia,0,0,0,0,0,0
12,Total,212,18085,18,1055,78,3150
