,0,1,2,3,4,5,6,7,8
0,Distribution of chemical fertilizer 2010-11,,,,,,,,
1,Coxs_Bazar,,,,,,,,
2,(In metric ton),,,,,,,,
3,Upazila,UREA,TSP,MP,DAP,HP,NPK,SP,Others
4,Chakaria,8600,4250,3530,1200,600,300,3530,2255
5,Cox's Bazar Sadar,4200,2000,905,20,0,0,0,0
6,Kutubdia,1100,0,0,0,0,0,0,0
7,Moheshkhali,2050,400,300,100,0,0,0,0
8,Pekua,0,0,0,0,0,0,0,0
9,Ramu,3100,1170,6880,6480,0,0,0,0
10,Teknaf,2360,443,350,150,0,30,0,134
11,Ukhia,2425,1200,800,200,0,0,0,0
12,Total,23835,9463,12765,8150,600,330,3530,2389
