,0,1,2,3,4,5,6,7,8
0,"Number of Government primary school (class I-V), teacher and student 2011",,,,,,,,
1,Coxs_Bazar,,,,,,,,
2,,,,,,,,,
3, Upazila,Number of Government primary school,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
4,Chakaria,77,312,207,519,20200,25120,45320,87
5,Cox's Bazar Sadar,64,271,186,457,13115,14870,27985,61
6,Kutubdia,32,105,98,203,7220,8240,15460,76
7,Moheshkhali,47,142,144,286,14290,15066,29336,103
8,Pekua,27,88,73,161,7414,8859,16273,101
9,Ramu,55,153,203,356,13130,14225,27350,77
10,Teknaf,34,93,78,171,10137,8425,18562,109
11,Ukhia,40,130,116,246,9736,10369,20105,82
12,Total,376,1294,1105,2399,95242,105174,200391,84
