,0,1,2,3,4,5,6,7,8
0,"Number of technical and vocational institution, teacher and student 2011",,,,,,,,
1,,,,,,,,,
2, Upazila, Institution,Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,Students per teacher
3, Upazila, Institution,Male,Female,Total,Male,Female,Total,Students per teacher
4,Gopalganj Sadar,5,49,0,49,1600,258,1858,37
5,Kashiani,2,8,2,10,110,79,189,19
6,Kotalipara,1,3,0,3,50,52,102,34
7,Muksudpur,5,12,0,12,95,28,123,10
8,Tungipara,0,0,0,0,0,0,0,0
9,Total,13,72,2,74,1855,417,2272,31
