,0,1,2,3,4
0,Area and production at tobacco during the years 2010-11 & 2009-10,,,,
1,(Area in acre and production in metric ton),(Area in acre and production in metric ton),(Area in acre and production in metric ton),(Area in acre and production in metric ton),(Area in acre and production in metric ton)
2,"
Upazila",2010-11,2010-11,2009-10,2009-10
3,"
Upazila",Area,Production,Area,Production
4,Gopalganj Sadar,0,0,0,0
5,Kashiani,16,9,15,10
6,Kotalipara,0,0,0,0
7,Muksudpur,0,0,0,0
8,Tungipara,0,0,0,0
9,Total,16,9,15,10
