,0,1,2,3
0,Number of co-operative society 2011,,,
1,Upazila,Number,Number of employee,Number of client
2,Gopalganj Sadar,74,90,20000
3,Kashiani,196,392,3920
4,Kotalipara,221,305,11379
5,Muksudpur,573,200,21670
6,Tungipara,160,276,4133
7,Total,1224,1263,61102
