,0,1,2,3,4,5
0,Average rate of vehicle per kilo meter 2011,,,,,
1,(Rate in taka),(Rate in taka),(Rate in taka),(Rate in taka),(Rate in taka),(Rate in taka)
2,"
Upazila",Vehicle,Vehicle,Vehicle,Vehicle,Vehicle
3,"
Upazila",Rickshaw,Rickshaw van,Easy bike,Auto rickshaw,Tempo
4,Gopalganj Sadar,8,5,5,3,3
5,Kashiani,0,5,3,3,2
6,Kotalipara,0,5,5,5,5
7,Muksudpur,0,12,15,0,0
8,Tungipara,3,3,3,3,3
9,Average,6,6,6,3,3
