,0,1,2,3,4,5,6
0,"Number and area of pond, dighee and other area 2010-2011",,,,,,
1,,,,,,,
2,(Area in Acre),(Area in Acre),(Area in Acre),(Area in Acre),(Area in Acre),(Area in Acre),(Area in Acre)
3, Upazila,Pond,Pond,Dighee,Dighee, Other area, Total area
4, Upazila,Number,Area,Number,Area, Other area, Total area
5,Harinakunda,4306,501,13,42,4348,4891
6,Jhenaidah Sadar,3500,2187,10,1373,4,3557
7,Kaliganj,5100,1443,5,105,23,1548
8,Kotchandpur,2346,1165,0,0,14,4390
9,Mahespur,3670,1428,15,42,3733,5203
10,Shailkupa,5700,1400,6,45,2,67
11,Total,24622,8124,49,1607,8124,19656
