,0,1,2,3,4,5,6
0,"Area and production of lentil (masur), mug and maize crops 2009-10",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,"
Upazila",Lentil (Masur),Lentil (Masur),Mug,Mug,Maize,Maize
3,"
Upazila",Area,Production,Area,Production,Area,Production
4,Harinakunda,72,32,20,6,100,40
5,Jhenaidah Sadar,2033,823,347,104,1090,3161
6,Kaliganj,3080,1232,119,35,14,36
7,Kotchandpur,2456,1253,10,5,1309,3481
8,Mahespur,2414,966,1325,530,10210,28700
9,Shailkupa,2935,1232,109,22,75,155
10,Total,12990,5538,1930,702,12798,35573
