,0,1,2,3,4,5,6,7,8
0,"Number of private (non-registered) primary school (class I-V), teacher and student 2011",,,,,,,,
1,,,,,,,,,
2, Upazila,Number of Non-govt. primary school,Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,Students per teacher
3, Upazila,Number of Non-govt. primary school,Male,Female,Total,Male,Female,Total,Students per teacher
4,Harinakunda,5,7,13,20,480,485,965,48
5,Jhenaidah Sadar,9,25,15,40,1400,1500,2900,48
6,Kaliganj,7,16,12,28,434,407,841,30
7,Kotchandpur,1,1,3,4,75,77,152,38
8,Mahespur,4,12,4,16,497,575,1072,67
9,Shailkupa,3,2,10,12,469,455,924,77
10,Total,29,63,57,120,3355,3499,6854,57
