,0,1,2,3
0,"Number of railway station, steamer, launch station and bus stand 2011",,,
1,Upazila,Railway station,Steamer/launch station,Bus stand
2,Harinakunda,0,0,1
3,Jhenaidah Sadar,0,0,4
4,Kaliganj,3,0,3
5,Kotchandpur,2,0,1
6,Mahespur,0,0,5
7,Shailkupa,0,0,5
8,Total,5,0,19
