,0,1,2,3,4,5,6,7,8
0,"Number of Non government college, teacher and student 2011",,,,,,,,
1,,,,,,,,,
2, Upazila,Number of  college,Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,Students per teacher
3, Upazila,Number of  college,Male,Female,Total,Male,Female,Total,Students per teacher
4,Harinakunda,4,71,23,94,489,532,1021,11
5,Jhenaidah Sadar,16,254,79,333,5052,3022,8084,24
6,Kaliganj,10,186,50,236,3001,1949,4950,21
7,Kotchandpur,4,94,16,110,767,1203,1960,18
8,Mahespur,9,224,23,247,2343,1763,4106,17
9,Shailkupa,12,276,52,328,2787,2239,5026,15
10,Total,55,1105,243,1348,14439,10708,25147,19
