,0,1,2,3,4,5,6
0,Annual average wholesale price of selected building material 2011,,,,,,
1,,,,,,,
2,(Price in taka),(Price in taka),(Price in taka),(Price in taka),(Price in taka),(Price in taka),(Price in taka)
3,Upazila,Brick-01 (per1000),Cement (per 50 kg bag),Iron bar (per ton),Sand-01 (per c.f.t.),Sand -02 (per c.f.t.),Stone (per c.f.t.)
4,Harinakunda,6250,460,62000,22,14,70
5,Jhenaidah Sadar,6000,470,65000,32,8,65
6,Kaliganj,7000,460,66000,50,20,55
7,Kotchandpur,6000,420,65000,20,15,65
8,Mahespur,7000,385,65000,35,25,70
9,Shailkupa,600,470,65000,33,8,70
10,Average,5475,444,64667,32,15,66
