,0,1,2,3,4,5,6,7,8
0,"Number of (publice or private) university, teacher and student 2011",,,,,,,,
1,,,,,,,,,
2, Upazila,Number of university,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
3,Adarsha Sadar,0,0,0,0,0,0,0,0
4,Barura,0,0,0,0,0,0,0,0
5,Brahmanpara,0,0,0,0,0,0,0,0
6,Burichang,0,0,0,0,0,0,0,0
7,Chandina,0,0,0,0,0,0,0,0
8,Chauddagram,0,0,0,0,0,0,0,0
9,Comilla Sadar Dakshin,1,58,62,120,882,743,1625,14
10,Daudkandi,0,0,0,0,0,0,0,0
11,Debidwar,0,0,0,0,0,0,0,0
12,Homna,0,0,0,0,0,0,0,0
13,Laksam,0,0,0,0,0,0,0,0
14,Monoharganj,0,0,0,0,0,0,0,0
15,Meghna,0,0,0,0,0,0,0,0
16,Muradnagar,0,0,0,0,0,0,0,0
17,Nangalkot,0,0,0,0,0,0,0,0
18,Titas,0,0,0,0,0,0,0,0
19,Total,2,58,62,120,882,743,1625,14
