,0,1,2,3,4,5,6
0,Police personnel and criminal offences by municipality 2011,,,,,,
1,Moulvibazar,,,,,,
2,,,,,,,
3, Municipality,Police personnel,Criminal offence - Number of offence,Criminal offence - Number of case filled,Traffic accident (Reported) - Number of accident,Traffic accident (Reported) - Person killed,Traffic accident (Reported) - Person injured
4,Barlekha,37,242,242,0,0,0
5,Kamalganj,34,150,150,0,0,0
6,Kulaura,45,420,408,4,0,0
7,Moulvibazar,0,51,51,4,5,0
8,Sreemangal,50,351,351,0,0,0
9,Total,166,1214,1202,8,5,0
