,0,1,2,3,4,5,6,7,8
0,Number of ebtedayee madrasah 2011,,,,,,,,
1,,,,,,,,,
2, Upazila,Number of madrasah,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
3,Dimla,4,14,1,15,90,110,200,13
4,Domar,45,180,0,180,2025,1801,3826,21
5,Jaldhaka,64,238,60,298,6520,3050,9570,32
6,Kishorgonj,32,32,13,45,476,144,620,14
7,Nilphamary Sadar,16,44,20,64,1690,1105,2795,43
8,Sayedpur,5,19,2,21,342,418,760,36
9,Total,166,527,96,623,11143,6628,17771,29
