,0,1,2,3,4,5,6
0,"Number and area of pond, dighee and other area 2010-2011",,,,,,
1,,,,,,,
2,(Area in Acre) -  Upazila,(Area in Acre) - Pond - Number,(Area in Acre) - Pond - Area,(Area in Acre) - Dhighee - Number,(Area in Acre) - Dhighee - Area,(Area in Acre) -  Other area,(Area in Acre) -  Total area
3,Dimla,3082,665,649,127,3724,4516
4,Domar,6190,890,2320,640,82,1612
5,Jaldhaka,1750,437,135,68,37,542
6,Kishorgonj,3069,64236,35,29,10,64275
7,Nilphamary Sadar,8236,2015,1,99,3404,5518
8,Sayedpur,2570,668,0,0,116,784
9,Total,24897,68911,3140,963,7373,77247
