,0,1,2,3,4,5,6,7,8
0,"Number of Government secondary school, teacher and student 2011",,,,,,,,
1,,,,,,,,,
2, Upazila,Number of  school,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
3,Diml,2,9,7,16,280,324,604,38
4,Domar,1,5,5,10,0,340,340,34
5,Jaldhaka,0,0,0,0,0,0,0,0
6,Kishorgonj,0,0,0,0,0,0,0,0
7,Nilphamary Sadar,2,31,21,52,774,830,1625,31
8,Sayedpur,1,9,3,12,254,171,425,35
9,Total,6,54,36,90,1308,1665,2994,33
