,0,1,2,3,4,5
0,Daily average wage rate of non-agricultural labour 2011,,,,,
1,,,,,,
2,(Wage in taka) - Upazila,(Wage in taka) - Porter (coolee),(Wage in taka) - Garden labour male,(Wage in taka) - Garden female labour,(Wage in taka) - Other labour (Adult),(Wage in taka) - Other labour (Child)
3,Dimla,250,200,0,150,120
4,Domar,350,0,0,300,90
5,Jaldhaka,300,250,200,200,120
6,Kishorgonj,350,220,140,160,0
7,Nilphamary Sadar,300,0,0,175,100
8,Sayedpur,300,200,120,250,80
9,Average,300,220,150,220,100
