,0,1,2,3,4,5,6
0,Literacy (7+) rate of 2001  2011,,,,,,
1,,,,,,,
2, Upazila,2001 - Male,2001 - Female,2001 - Both,2011 - Male,2011 - Female,2011 - Both
3,Baghaichhari,43.0,26.1,35.2,49.1,33.9,41.9
4,Barkal,47.1,22.5,36.1,54.2,33.0,44.5
5,Belai Chhari,35.6,15.6,26.7,41.6,22.5,32.8
6,Jurai Chhari,37.2,15.9,27.3,58.6,32.9,46.8
7,Kaptai,67.2,51.5,60.3,65.6,53.5,60.0
8,Kawkhali,46.7,30.0,38.9,49.6,38.6,44.2
9,Langadu,43.5,27.1,35.8,49.2,38.8,44.2
10,Naniarchar,45.8,30.1,38.4,55.3,39.6,47.7
11,Rangamati Sadar,66.4,52.5,60.2,69.7,58.6,64.5
12,Rajasthali,42.1,24.3,34.0,50.7,37.2,44.2
13,Total,51.5,34.2,43.6,56.4,42.3,49.7
