,0,1,2,3,4,5,6
0,"Area and production of brinjal, lady s finger and arum 2009-10",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila,Brinjal Area,Brinjal Production,Ladys finger Area,Ladys finger Production,Arum Area,Arum Production
3,Baghaichhari,116,284,81,169,261,768
4,Barkal,61,112,24,30,100,338
5,Belai Chhari,28,32,29,32,201,538
6,Jurai Chhari,41,73,15,21,43,106
7,Kaptai,127,381,28,20,107,426
8,Kawkhali,142,444,32,43,130,424
9,Langadu,83,134,62,83,169,239
10,Naniarchar,258,287,61,43,189,466
11,Rangamati Sadar,210,523,79,144,469,1550
12,Rajasthali,21,33,9,9,94,142
13,Total,1087,2303,420,594,1763,4997
