,0,1,2,3,4,5,6
0,Daily average wage rate of construction labour 2011,,,,,,
1,,,,,,,
2,(Rate in taka),(Rate in taka),(Rate in taka),(Rate in taka),(Rate in taka),(Rate in taka),(Rate in taka)
3, Upazila,Labour,Labour,Labour,Labour,Labour,Labour
4, Upazila,Mason,Helper (Jogaly),Carpenter,Colour,Electric,Plumber
5,Begumganj,500,300,500,500,500,500
6,Chatkhil,400,250,400,375,400,400
7,Companiganj,450,300,350,500,500,500
8,Hatiya,400,300,400,450,500,400
9,Kabirhat,350,250,400,400,400,350
10,Noakhali Sadar,350,250,350,400,500,500
11,Senbagh,500,250,400,500,500,400
12,Sonaimuri,500,300,500,500,500,400
13,Subarnachar,400,250,400,500,500,500
14,Average,428,272,411,458,480,478
