,0,1,2,3,4,5,6,7,8,9,10
0,Number of branch and accounts of Krishi and Co-operative bank 2011,,,,,,,,,,
1,,,,,,,,,,,
2, Upazila,Krishi bank,Krishi bank,Krishi bank,Krishi bank,Krishi bank,Co-operative bank,Co-operative bank,Co-operative bank,Co-operative bank,Co-operative bank
3, Upazila,Number of branch,Account,Account,Account,Account,Number of branch,Account,Account,Account,Account
4, Upazila,Number of branch,S.D,C.D,F.D,S.T.D,Number of branch,S.D,C.D,F.D,S.T.D
5,Begumganj,2,5148,66,39,1,1,357,378,94,466
6,Chatkhil,2,7145,130,97,7,0,0,0,0,0
7,Companiganj,2,3720,182,84,5,0,0,0,0,0
8,Hatiya,3,13411,346,87,30,0,0,0,0,0
9,Kabirhat,0,0,0,0,0,0,0,0,0,0
10,Noakhali Sadar,1,2962,103,94,12,0,0,0,0,0
11,Senbagh,3,10543,92,236,1031,0,0,0,0,0
12,Sonaimuri,2,8934,28,56,0,0,0,0,0,0
13,Subarnachar,1,5485,134,18,0,0,0,0,0,0
14,Total,16,57348,1081,711,1086,1,357,378,94,466
