,0,1,2,3,4,5,6
0,Institutional accommodation facility by municipality 2011,,,,,,
1,BrahmanBaria,,,,,,
2,,,,,,,
3,Upazila,Residential hostel Number,Residential hostel Capacity,Hall/Hostel Number,Hall/Hostel Capacity,Mess/Barracks Number,Mess/Barracks Capacity
4,Akhaura,7,350,0,0,1,18
5,Ashuganj,0,0,0,0,0,0
6,Banchrampur,0,0,0,0,0,0
7,Bijoynogor,0,0,0,0,0,0
8,Brahmanbaria Sadar,18,252,5,650,0,0
9,Kasba,0,0,0,0,0,0
10,Nabinagar,2,46,1,50,3,38
11,Nasirnagar,0,0,0,0,0,0
12,Sarail,0,0,0,0,0,0
13,Total,27,648,6,700,4,56
