,0,1,2,3,4,5,6,7,8
0,"Number of growth centre, hat , bazar, poultry farm, dairy farm, nursery, horticulture centre, brick kiln, decorator service 2011",,,,,,,,
1,BrahmanBaria,,,,,,,,
2,,,,,,,,,
3,Upazila,Growth centre,Hat /bazar,Poultry farm,Dairy farm,Nursery,Horticulture centre,Brick kiln,Decorator service
4,Akhaura,4,15,70,3,3,0,0,21
5,Ashuganj,3,7,126,117,3,0,7,23
6,Banchrampur,3,28,220,14,16,0,1,51
7,Bijoynogor,0,18,16,45,6,0,12,35
8,Brahmanbaria Sadar,2,13,29,93,5,1,10,90
9,Kasba,4,33,37,53,20,0,3,47
10,Nabinagar,8,64,222,178,17,0,9,78
11,Nasirnagar,5,35,150,18,5,0,15,60
12,Sarail,3,17,38,38,1,0,29,52
13,Total,32,230,908,559,76,1,86,457
