,0,1,2,3,4,5,6
0,"Number of municipality, union, mauza, mahalla and village 2011",,,,,,
1,Jhenaidah,,,,,,
2,,,,,,,
3,Upazila,Municipality,Ward (PSA),Mahalla,Union,Mauza,Village
4,Harinakunda,1,9,17,8,77,122
5,Jhenaidah Sadar,1,9,34,17,268,284
6,Kaliganj,1,9,20,11,188,198
7,Kotchandpur,1,9,25,5,81,79
8,Mahespur,1,9,16,12,150,196
9,Shailkupa,1,9,24,14,181,265
10,Total,6,54,136,67,945,1144
