,0,1,2,3,4,5,6
0,"Area and production of brinjal, lady s finger and arum 2010-11",,,,,,
1,Khagrachori,,,,,,
2,(Area in acre and production in metric ton),,,,,,
3,Upazila,Brinjal Area,Brinjal Production,Ladys finger Area,Ladys finger Production,Arum Area,Arum Production
4,Dighinala,490,1042,100,188,237,526
5,Khagrachori,203,804,36,36,138,1187
6,Laxshmichhari,198,384,38,57,140,377
7,Mahalchhari,33,48,29,42,78,85
8,Manikchhari,242,540,157,327,3811,16875
9,Matiranga,82,169,29,49,160,435
10,Panchhari,78,170,13,14,68,199
11,Ramgarh,91,197,29,58,113,302
12,Total,1417,3354,431,771,4745,19986
