,0,1,2,3,4
0,Number of agriculture holding by tenure 2008,,,,
1,Khagrachori,,,,
2,(According to Agriculture Census 2008),,,,
3,Upazila,Total farm holding,Owner holding,Owner cum tenant,Tenant holding
4,Dighinala,18090,13172,3431,1487
5,Khagrachori,21376,14810,3971,2595
6,Laxshmichhari,5046,3020,1015,1011
7,Mahalchhari,10248,6713,2573,962
8,Manikchhari,11414,7839,2322,1253
9,Matiranga,24542,8099,9817,6626
10,Panchhari,12531,6112,3415,3004
11,Ramgarh,10056,6602,2679,775
12,Total,113303,66367,29223,17713
