,0,1,2,3,4,5,6,7,8
0,"Number of kindergarten school (pre schooling), teacher and student 2011",,,,,,,,
1,Khagrachori,,,,,,,,
2,,,,,,,,,
3,Upazila,Number of kindergarten school,Number of teacher Male,Number of teacher Female,Number of teacher Total,Number of student Male,Number of student Female,Number of student Total,Students per teacher
4,Dighinala,5,16,10,26,311,197,508,20
5,Khagrachori,7,20,46,66,705,786,1491,23
6,Laxshmichhari,1,3,3,6,48,56,104,17
7,Mahalchhari,4,11,9,20,133,117,250,13
8,Manikchhari,166,21,180,201,1764,1955,3719,19
9,Matiranga,197,10,209,219,2190,2230,4420,20
10,Panchhari,2,15,10,25,207,147,354,14
11,Ramgarh,155,5,164,169,1604,1588,3192,19
12,Total,537,101,631,732,6962,7076,14038,19
