,0,1,2,3,4,5,6
0,Area and production of oilseeds by type 2010-11,,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila,Rape  mustard Area,Rape  mustard Production,Ground nut Area,Ground nut Production,Til Area,Til Production
3,Dighinala,72,220,67,800,76,170
4,Khagrachhari Sadar,18,3,0,0,34,6
5,Laxshmichhari,140,48,0,0,76,12
6,Mahalchhari,0,0,0,0,0,0
7,Manikchhari,0,0,0,0,29,4
8,Matiranga,35,13,0,0,0,0
9,Panchhari,28,110,0,0,15,4
10,Ramgarh,0,0,0,0,0,0
11,Total,293,394,67,800,230,196
