,0,1,2,3,4,5,6
0,Daily average wage rate of construction labour 2011,,,,,,
1,(Rate in Taka),,,,,,
2,Upazila,Labour Mason,Labour Helper (Jogaly),Labour Carpenter,Labour Colour Mistree,Labour Electric Mistree,Labour Plumber Mistree
3,Dighinala,500,300,500,550,600,600
4,Khagrachhari Sadar,400,250,400,400,400,400
5,Laxshmichhari,450,300,400,400,350,350
6,Mahalchhari,500,350,550,600,500,500
7,Manikchhari,400,300,300,350,500,400
8,Matiranga,400,300,300,300,500,400
9,Panchhari,350,250,400,350,550,500
10,Ramgarh,400,250,350,350,500,400
11,Average,425,287,400,412.5,487,443
