,0,1,2,3,4
0,Number of auto rice mill and person engaged 2011,,,,
1,,,,,
2,Upazila/City corporation,Unit,Person engaged - Male,Person engaged - Female,Person engaged - Total
3,Anowara,0,0,0,0
4,Banshkhali,8,15,42,57
5,Boalkhali,2,2,4,6
6,Chandanaish,1,2,8,10
7,Chittagong City Corp.,0,0,0,0
8,Fatikchhari,3,3,11,14
9,Hathazari,0,0,0,0
10,Lohagara,19,190,38,228
11,Mirsharai,0,0,0,0
12,Patiya,6,12,42,54
13,Rangunia,58,116,232,348
14,Raozan,0,0,0,0
15,Sandwip,10,12,15,27
16,Satkania,7,8,22,30
17,Sitakunda,0,0,0,0
18,Total,114,360,414,774
