,0,1,2,3,4
0,Number of pottery and person engaged 2011,,,,
1,,,,,
2,Upazila/City corporation,Unit,Person engaged - Family,Person engaged - Hired,Person engaged - Total
3,Anowara,12,38,30,68
4,Banshkhali,62,124,0,124
5,Boalkhali,3,12,0,12
6,Chandanaish,22,44,0,44
7,Chittagong City Corp.,0,0,0,0
8,Fatikchhari,187,733,0,733
9,Halishahar,0,0,0,0
10,Hathazari,50,50,0,50
11,Lohagara,5,25,10,35
12,Mirsharai,65,212,0,212
13,Patiya,47,142,0,142
14,Rangunia,85,170,47,217
15,Raozan,97,183,0,183
16,Sandwip,5,20,5,25
17,Satkania,57,61,114,175
18,Sitakunda,97,197,13,210
19,Total,794,2011,219,2230
