,0,1,2,3,4,5
0,"Number of non-registered rickshaw, van, easy bike and auto-rickshaw 2011",,,,,
1,,,,,,
2,Upazila/City corporation,Rickshaw,Van,Easy bike and auto-rickshaw,Tempo,Nochimon/korimon/ bhotvoti
3,Anowara,142,28,95,35,0
4,Banshkhali,125,111,148,55,15
5,Boalkhali,1000,200,350,100,65
6,Chandanaish,1500,180,130,38,150
7,Chittagong City Corp.,6083,1220,351,278,150
8,Fatikchhari,442,215,46,13,0
9,Hathazari,50,10,0,0,0
10,Lohagara,500,300,470,0,0
11,Mirsharai,528,212,128,21,49
12,Patiya,1860,270,32,120,176
13,Rangunia,625,169,304,27,0
14,Raozan,1300,280,0,0,25
15,Sandwip,270,150,125,15,15
16,Satkania,677,326,467,0,0
17,Sitakunda,73,17,0,9,153
18,Total,15175,3688,2646,711,798
