,0,1,2,3,4
0,Cotton and Sericulture cultivation for the year 2010-11,,,,
1,(Area in acre and production in metric ton),,,,
2,Upazila/City corporation,All cotton - Area,All cotton - Production,Sericulture - Area,Sericulture - Production
3,Anowara,0,0,0,0
4,Banshkhali,470,29,0,0
5,Boalkhali,223,2,0,0
6,Chandanaish,0,0,0,0
7,Chittagong City Corp.,0,0,0,0
8,Fatikchhari,0,0,0,0
9,Hathazari,0,0,0,0
10,Lohagara,11,12,0,0
11,Mirsharai,0,0,0,0
12,Patiya,0,0,0,0
13,Rangunia,0,0,0,0
14,Raozan,2,3,0,0
15,Sandwip,0,0,0,0
16,Satkania,0,0,0,0
17,Sitakunda,0,0,0,0
18,Total,706,46,0,0
