,0,1,2,3,4,5,6
0,Number of religious institution 2011,,,,,,
1,,,,,,,
2,Upazila/City corporation,Mosque,Eid-Gah,Temple (Mandir),Church (Girza),Pagoda,Others
3,Anowara,356,12,83,0,8,0
4,Banshkhali,655,1,61,1,0,7
5,Boalkhali,210,1,45,1,18,0
6,Chandanaish,486,12,82,0,39,0
7,Chittagong City Corp.,766,112,90,15,12,10
8,Fatikchhari,597,47,39,0,7,8
9,Hathazari,270,13,105,0,10,2
10,Lohagara,415,10,18,36,0,0
11,Mirsharai,540,15,13,4,8,0
12,Patiya,311,2,61,1,31,0
13,Rangunia,466,54,175,1,0,0
14,Raozan,338,60,51,67,0,0
15,Sandwip,275,532,25,0,0,50
16,Satkania,1015,19,71,0,16,0
17,Sitakunda,321,41,73,0,4,0
18,Total,7021,931,992,126,153,77
