,0,1,2,3,4
0,Area and production of turmeric and ginger 2010-11,,,,
1,(Area in acre and production in metric ton),,,,
2,Upazila/City corporation,Turmeric - Area,Turmeric - Production,Ginger - Area,Ginger - Production
3,Anowara,22,39,14,42
4,Banshkhali,97,85,97,353
5,Boalkhali,18,5,18,48
6,Chandanaish,209,110,272,2200
7,Chittagong City Corp.,11,35,0,0
8,Fatikchhari,167,420,164,345
9,Hathazari,90,344,129,468
10,Lohagara,82,159,33,56
11,Mirsharai,52,63,28,57
12,Patiya,61,183,56,137
13,Rangunia,127,545,817,4768
14,Raozan,55,396,70,508
15,Sandwip,0,0,0,0
16,Satkania,87,626,50,156
17,Sitakunda,37,143,4,28
18,Total,1115,3153,1752,9166
