,0,1,2,3,4
0,Broad classification of area 2011,,,,
1,,,,,(in sq. km.)
2,Upazila/City corporation,Total area,Land area,Reserve forest,Riverine area
3,Balaganj,375.75,370.88,0,4.87
4,Beanibazar,253.24,251.79,0,1.45
5,Bishwanath,213.16,194.14,0,19.02
6,Companiganj,296.75,255.16,33.44,8.15
7,Dakhin surma,187.66,182.66,0,5.00
8,Fenchuganj,114.09,109.40,0,4.69
9,Golapganj,278.33,273.13,0,5.2
10,Gowainghat,481.12,424.48,49.85,6.79
11,Jaintiapur,266.11,259.28,5.32,1.51
12,Kanaighat,391.88,373.12,10.29,8.47
13,Sylhet city corporation,26.50,26.50,0,0
14,Sylhet sadar,301.80,283.65,8.1,10.05
15,Zakiganj,265.68,244.04,0,21.64
16,Total,3452.07,3248.23,107,96.84
