,0,1,2,3,4,5,6
0,"Area and production of mango, litchi and blackberry 2010-11",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila/City corporation,Mango,Mango,Litchi,Litchi,Blackberry,Blackberry
3,Upazila/City corporation,Area,Production,Area,Production,Area,Production
4,Balaganj,0,0,0,0,0,0
5,Beanibazar,125,2.87,17,168,2,4
6,Bishwanath,230,466,50,30,6,3
7,Companiganj,14,89,0,0,0,0
8,Dakhin surma,2,20,0,0,1,2
9,Fenchuganj,1,10,2,10,0,0
10,Golapganj,156,85,5,3,1,11
11,Gowainghat,308,206,0,0,30,31
12,Jaintiapur,95,23,24,10,0,0
13,Kanaighat,556,150,121,7,0,0
14,Sylhet city corporation,0,0,0,0,0,0
15,Sylhet sadar,74,445,6,5,2.47,1.5
16,Zakiganj,0,0,0,0,0,0
17,Total,1561,1497,225,233,42,52
