,0,1,2,3,4,5
0,"Number of family planning personnel working by municipality, city corporation 2011",,,,,
1,"
Upazila/City corporation","
Doctors","Family planning
inspector","Family planning
assistants","Family planning
visitor","Midwives/ birth attendant
(Dais)"
2,Balaganj,0,0,0,0,0
3,Beanibazar,1,2,2,1,16
4,Bishwanath,0,0,0,0,0
5,Companiganj,0,0,0,0,0
6,Dakhin surma,0,0,0,0,0
7,Fenchuganj,0,0,0,0,0
8,Golapganj,1,1,2,1,8
9,Gowainghat,0,0,0,0,0
10,Jaintiapur,0,0,0,0,0
11,Kanaighat,0,3,1,2,2
12,Sylhet city corporation,2,2,19,2,13
13,Sylhet sadar,0,0,0,0,0
14,Zakiganj,1,1,1,1,5
15,Total,5,9,25,7,44
