,0,1,2,3,4,5,6,7,8
0,"Number of registered primary school (class I-V), teacher and student 2011",,,,,,,,
1,"
Upazila/City corporation","Number of registered primary
school",Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,Student per teacher
2,"
Upazila/City corporation","Number of registered primary
school",Male,Female,Total,Male,Female,Total,Student per teacher
3,Balaganj,29,74,26,100,2920,3197,6117,62
4,Beanibazar,25,47,34,81,2038,1997,4035,41
5,Bishwanath,26,35,62,97,2661,2802,5463,56
6,Companiganj,30,49,30,79,6045,5644,11689,11
7,Dakhin surma,27,34,67,101,3215,3458,6673,68
8,Fenchuganj,7,3,4,7,574,582,1156,11
9,Golapganj,15,16,39,55,1520,1477,2997,31
10,Gowainghat,28,44,58,102,3577,3655,7232,73
11,Jaintiapur,24,36,53,89,1099,1307,2406,25
12,Kanaighat,24,30,57,87,2598,3112,5210,53
13,Sylhet city corporation,0,0,0,0,0,0,0,0
14,Sylhet sadar,22,27,87,114,7062,3366,10428,119
15,Zakiganj,24,60,32,92,2288,2912,5200,53
16,Total,281,455,549,1004,35597,33509,68606,69
