,0,1,2,3,4
0,Area and production of potato by type 2009-10,,,,
1,(Area in acre and production in metric ton),,,,
2,Upazila/City corporation,Potato,Potato,Sweet potato,Sweet potato
3,Upazila/City corporation,Area,Production,Area,Production
4,Balaganj,50,144,0,0
5,Beanibazar,123,16,10,10
6,Bishwanath,960,2720,0,0
7,Companiganj,177,388,93,190
8,Dakhin surma,470,1287,0,0
9,Fenchuganj,28,98,27,38
10,Golapganj,210,300,0,0
11,Gowainghat,260,742,54,138
12,Jaintiapur,25,109,30,3
13,Kanaighat,0,0,124,250
14,Sylhet city corporation,0,0,0,0
15,Sylhet sadar,185,1400,32,230
16,Zakiganj,123,750,0,0
17,Total,2611,7954,370,859
