,0,1,2,3,4
0,Number of Saw mill and person engaged 2011,,,,
1,"
Upazila/City corporation","
Units",Person engaged,Person engaged,Person engaged
2,"
Upazila/City corporation","
Units",Family,Hired,Total
3,Balaganj,35,35,105,140
4,Beanibazar,27,54,128,182
5,Bishwanath,15,15,38,53
6,Companiganj,10,20,40,60
7,Dakhin surma,32,15,167,182
8,Fenchuganj,14,55,40,95
9,Golapganj,37,42,151,193
10,Gowainghat,17,25,51,76
11,Jaintiapur,14,10,50,60
12,Kanaighat,150,300,450,750
13,Sylhet city corporation,48,54,169,223
14,Sylhet sadar,11,25,53,78
15,Zakiganj,38,10,158,188
16,Total,448,660,1600,2280
