,0,1,2,3,4,5
0,"Number of cinema hall, registered club, auditorium, public library and orphanage 2011",,,,,
1,"Upazila/City
corporation","Cinema
hall","Registered
club",Library,Orphanage,Auditorium
2,Balaganj,0,63,1,12,1
3,Beanibazar,0,76,1,0,2
4,Bishwanath,0,58,1,0,1
5,Companiganj,0,47,0,1,1
6,Dakhin surma,0,7,0,2,0
7,Fenchuganj,0,10,1,2,3
8,Golapganj,0,205,1,6,1
9,Gowainghat,0,0,1,0,1
10,Jaintiapur,0,27,1,0,1
11,Kanaighat,0,3,1,2,2
12,Sylhet city corporation,4,0,2,9,3
13,Sylhet sadar,2,225,0,17,0
14,Zakiganj,0,67,1,3,1
15,Total,6,788,11,54,17
