,0,1,2,3,4,5,6,7,8,9,10
0,Number of branch and accounts of Pubali and Uttara bank 2011,,,,,,,,,,
1,Upazila/City corporation,Pubali bank,Pubali bank,Pubali bank,Pubali bank,Pubali bank,Uttara bank,Uttara bank,Uttara bank,Uttara bank,Uttara bank
2,Upazila/City corporation,Number of branch,Account,Account,Account,Account,Number of branch,Account,Account,Account,Account
3,Upazila/City corporation,Number of branch,S.D,C.D,F.D,S.T.D,Number of branch,S.D,C.D,F.D,S.T.D
4,Balaganj,3,6614,415,170,28,1,3220,780,160,8
5,Beanibazar,0,0,0,0,0,0,0,0,0,0
6,Bishwanath,0,0,0,0,0,0,0,0,0,0
7,Companiganj,0,0,0,0,0,0,0,0,0,0
8,Dakhin surma,0,0,0,0,0,0,0,0,0,0
9,Fenchuganj,0,0,0,0,0,0,0,0,0,0
10,Golapganj,0,0,0,0,0,0,0,0,0,0
11,Gowainghat,1,8005,920,60,4,0,0,0,0,0
12,Jaintiapur,0,0,0,0,0,0,0,0,0,0
13,Kanaighat,0,0,0,0,0,0,0,0,0,0
14,Sylhet city corporation,12,27000,3000,592,132,4,9679,1859,350,72
15,Sylhet sadar,1,644,215,51,10,0,0,0,0,0
16,Zakiganj,0,0,0,0,0,0,0,0,0,0
17,Total,17,42263,4550,873,174,5,12899,2639,510,80
