,0,1,2,3,4
0,Number of bakery and person engaged 2011,,,,
1,"
Upazila/City corporation","
Units",Person engaged,Person engaged,Person engaged
2,"
Upazila/City corporation","
Units",Family,Hired,Total
3,Balaganj,4,6,22,28
4,Beanibazar,2,4,8,12
5,Bishwanath,5,7,35,42
6,Companiganj,8,20,16,36
7,Dakhin surma,12,17,96,113
8,Fenchuganj,3,22,10,32
9,Golapganj,10,5,30,35
10,Gowainghat,12,15,30,45
11,Jaintiapur,4,4,20,24
12,Kanaighat,1,2,19,19
13,Sylhet city corporation,17,36,83,119
14,Sylhet sadar,80,151,600,751
15,Zakiganj,3,8,6,14
16,Total,161,297,975,1270
