,0,1,2,3,4
0,"Number of registered rickshaw, van, easy-bike and auto-rickshaw 2011",,,,
1,Upazila/City corporation,Rickshaw,Van,Easy-bike and auto-rickshaw,Tempo
2,Balaganj,350,75,176,65
3,Beanibazar,1300,264,205,45
4,Bishwanath,1855,982,1285,678
5,Companiganj,750,71,50,67
6,Dakhin surma,500,100,150,20
7,Fenchuganj,307,1017,270,187
8,Golapganj,280,200,100,80
9,Gowainghat,167,25,57,25
10,Jaintiapur,300,20,130,71
11,Kanaighat,500,100,150,20
12,Sylhet city corporation,24431,500,1250,49
13,Sylhet sadar,6213,190,893,679
14,Zakiganj,56,0,45,5
15,Total,37009,3544,4761,1991
