,0,1,2,3,4,5
0,"Number of ward, mahalla and household by municipality 2011",,,,,
1,,,,,,(Rate in Taka)
2,Upazila/City corporation,Name of municipality,Total ward,Total mahalla,Total holding,Total household
3,Balaganj,0,0,0,0,0
4,Beanibazar,Beanibazar,9,38,6886,7709
5,Bishwanath,0,0,0,0,0
6,Companiganj,0,0,0,0,0
7,Dakhin surma,0,0,0,0,0
8,Fenchuganj,0,0,0,0,0
9,Golapganj,Golapganj,9,23,2250,5652
10,Gowainghat,0,0,0,0,0
11,Jaintiapur,0,0,0,0,0
12,Kanaighat,Kanaighat,9,27,3540,4671
13,Sylhet sadar,0,0,0,0,0
14,Zakiganj,Zakiganj,9,25,1200,2811
15,Total,,36,113,13876,20843
