,0,1,2,3,4,5,6
0,Land area under irrigation for selected crops 2008,,,,,,
1,"
Upazila/City corporation",All Paddy,All Paddy,Wheat,Wheat,Potato,Potato
2,"
Upazila/City corporation",Total area,Irrigated area,Total area,Irrigated area,Total area,Irrigated area
3,Balaganj,70877,29385,0,0,50,50
4,Beanibazar,16540,16540,0,0,300,300
5,Bishwanath,9741,8430,27,12,410,280
6,Companiganj,30515,23000,278,200,280,80
7,Dakhin surma,31065,20262,0,0,0,0
8,Fenchuganj,16320,12062,0,0,0,0
9,Golapganj,34427,25439,89,80,339,320
10,Gowainghat,72780,17050,100,100,290,290
11,Jaintiapur,65758,5202,65758,4,65758,121
12,Kanaighat,34415,2536,0,0,0,0
13,Sylhet city corporation,0,0,0,0,0,0
14,Sylhet sadar,12412,9820,4195,4.95,402,290
15,Zakiganj,34650,29320,0,0,375,375
16,Total,429500,199046,70447,400.95,68204,2106
