,0,1,2,3,4
0,Number of auto rice mill and person engaged 2011,,,,
1,"
Upazila/City corporation","
Units",Person engaged,Person engaged,Person engaged
2,"
Upazila/City corporation","
Units",Male,Female,Total
3,Balaganj,2,4,21,25
4,Beanibazar,27,54,128,182
5,Bishwanath,0,0,0,0
6,Companiganj,10,20,40,60
7,Dakhin surma,0,0,0,0
8,Fenchuganj,14,55,40,95
9,Golapganj,0,0,0,0
10,Gowainghat,17,25,51,76
11,Jaintiapur,0,0,0,0
12,Kanaighat,150,300,450,750
13,Sylhet city corporation,3,8,34,42
14,Sylhet sadar,0,0,0,0
15,Zakiganj,38,30,158,188
16,Total,261,496,922,1418
