,0,1,2,3,4
0,Number of branch of private commercial bank 2011,,,,
1,Upazila,"Number of
branche","Number of
employee","Number of
savings A/C","Number of
current A/C"
2,Balaganj,16,149,44762,7533
3,Beanibazar,18,228,78600,13693
4,Bishwanath,14,131,34218,7942
5,Companiganj,0,0,0,0
6,Dakhin surma,4,48,17300,1580
7,Fenchuganj,4,48,16499,1640
8,Golapganj,11,89,26213,2515
9,Gowainghat,1,8,7728,992
10,Jaintiapur,1,7,536,71
11,Kanaighat,1,30,14199,2447
12,Sylhet city corporation,76,1058,74255,26240
13,Sylhet sadar,9,24,4005,737
14,Zakiganj,2,27,10151,431
15,Total,157.00,1847.00,328466.00,65821.00
