,0,1,2,3,4,5,6
0,"Area and production of wheat, jute and sugarcane crop 2010 -11",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila/City corporation,Wheat,Wheat,Jute,Jute,Sugarcane,Sugarcane
3,Upazila/City corporation,Area,Production,Area,Production,Area,Production
4,Balaganj,0,0,0,0,0,0
5,Beanibazar,0,0,0,0,0,0
6,Bishwanath,0,0,0,0,0,0
7,Companiganj,305,336,0,0,0,0
8,Dakhin surma,10,6.4,0,0,0,0
9,Fenchuganj,0,0,0,0,0,0
10,Golapganj,0,0,0,0,0,0
11,Gowainghat,100,48.15,0,0,0,0
12,Jaintiapur,21,37,0,0,6,1.4
13,Kanaighat,0,0,0,0,0,0
14,Sylhet city corporation,0,0,0,0,0,0
15,Sylhet sadar,0,0,0,0,0,0
16,Zakiganj,0,0,0,0,0,0
17,Total,436,427.55,0,0,6,1.4
