,0,1,2,3,4,5,6,7,8
0,"Number of college, teacher and student by municipality 2011",,,,,,,,
1,"
Upazila",Number of  college,Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,Students per teacher
2,"
Upazila",Number of  college,Male,Female,Total,Male,Female,Total,Students per teacher
3,Baliakandi,0,0,0,0,0,0,0,0
4,Goalanda,2,53,20,73,665,900,1565,21
5,Kalukhali,0,0,0,0,0,0,0,0
6,Pangsha,3,86,27,113,2618,1945,4563,40
7,Rajbari Sadar,3,104,35,139,4446,4347,8793,63
8,Total,8,243,82,325,7729,7192,14921,41
