,0,1,2,3,4,5
0,Use of chemical fertilizer 2010-11,,,,,
1,Upazila,UREA,TSP,MP,DAP,Others
2,Baliakandi,5500,4350,4500,400,200
3,Goalanda,3039,2480,1271,300,250
4,Kalukhali,5784,3516,2831,819,3365
5,Pangsha,5700,1650,1670,500,755
6,Rajbari Sadar,6600,1600,1200,210,0
7,Total,26623,13596,11472,2229,4570
