,0,1,2,3,4,5,6,7,8
0,"Number of kindergarten school (pre schooling), teacher and student 2011",,,,,,,,
1,"
Upazila",Number of kindergarten school,Number of teacher,Number of student,Students per teacher,,,,
2,"
Upazila",Number of kindergarten school,Male	I Female I Total,Male	I Female I Total,Students per teacher,,,,
3,Gazaria,42,54,118,172,1733,1422,3155,18
4,La uhajang,16,25,41,66,763,841,1604,24
5,Mun shig anj Sadar,27,73,119,192,1207,1467,-2674,14
6,S e ra jd ikhan,54,84,240,324,3431,3869,7300,23
7,Sr ee na gar,47,170,300,470,2845,2673,5518,12
8,Tongibari,34,80,124,204,2250,2000,4250,21
9,Total,220,486,942,1428,12229,12272,24501,17
