,0,1,2,3
0,Number of co-operative society 2011,,,
1,Upazila,Number,Number of employee,Number of client
2,Gazaria,144,12,3482
3,Lauhajang,448,35,9223
4,Munshiganj Sadar,316,113,6457
5,Serajdikhan,514,26,15221
6,Sreenagar,499,25,16320
7,Tongibari,477,106,15135
8,Total,2398,317,65838
