,0,1,2,3,4,5,6
0,"Selected poultry, birds 2008",,,,,,
1,"
Upazila",Hen and cock,Hen and cock,Duck,Duck,Others,Others
2,"
Upazila",Holding re rtin,Total number,"Holding
re  rtin",Total number,Holding re rtin,Total number
3,Gazaria,14401,86982,4449,24863,954,7792
4,Lauhajang,10297,51232,6192,26301,577,5480
5,Munshiganj Sadar,17590,91755,6504,27500,823,8374
6,Serajdikhan,18319,96564,7785,36202,1077,10163
7,Sreenagar,13980,67796,8036,35209,686,6142
8,Tongibari,12095,63291,6475,27264,388,3282
9,Total,86682,4S7620,39441,177339,4SOS,41233
