,0,1,2,3,4,5,6,7,8
0,"Number of Government secondary school, teacher and student 2011",,,,,,,,
1,"
Upazila","Number
of school",Number of teacher,Number of student,"Students per
teacher",,,,
2,"
Upazila","Number
of school",Male	I Female   j	Total,Male	I Female  I	Total,"Students per
teacher",,,,
3,Gazaria,0,0,0,0,0,0,0,0
4,Lauhajang,0,0,0,0,0,0,0,0
5,Munshiganj Sadar,2,57,38,95,1313,1529,2842,30
6,Serajdikhan,0,0,0,0,0,0,0,0
7,Sreenagar,1,8,5,13,0,599,599,46
8,Tongibari,0,0,0,0,0,0,0,0
9,Total,3,65,43,108,1313,2128,3441,32
