,0,1,2,3,4,5,6,7
0,Average price of selected item 2011,,,,,,,
1,"(Price unit per kg, taka)",,,,,,,
2,Upazila,Fine rice (minicate),Medium rice,Coarse rice (normal),Wheat,Coarse flour (Aata),Potato,Soyabean oil
3,Belabo,42,35,27,22,30,15,105
4,Manohardi,40,32,26,18,25,12,110
5,Narsingdi Sadar,47,35,24,18,32,14,130
6,Palash,45,36,28,18,25,13,110
7,Roypura,44,32,24,18,30,12,95
8,Sibpur,40,30,25,23,30,10,128
9,Average,43,33,26,20,29,13,113
